Date,Open,High,Low,Close,Adj Close,Volume
2011-10-24,57.500000,58.375000,57.500000,57.825001,53.713078,692190
2011-10-25,57.691666,60.000000,56.666664,58.950001,54.758083,2183304
2011-10-28,59.333332,60.099998,58.974998,59.349998,55.129635,1643988
2011-10-31,58.833332,59.166664,58.208332,58.516666,54.355560,698964
2011-11-01,58.525002,59.166664,57.766666,57.983334,53.860153,963324
2011-11-02,57.983334,58.825001,57.383331,58.099998,53.968525,954930
2011-11-03,58.099998,58.333332,57.266666,58.049999,53.922073,634500
2011-11-04,58.200001,58.799999,57.666664,58.133331,53.999481,618216
2011-11-08,58.000000,58.250000,57.400002,57.716667,53.612446,557712
2011-11-09,57.825001,58.049999,56.366665,56.708332,52.675819,692862
2011-11-11,56.333332,56.666664,55.866665,56.450001,52.435856,701508
2011-11-14,56.541664,56.916664,56.000000,56.366665,52.358444,753324
2011-11-15,56.200001,56.625000,54.183334,54.791664,50.895439,1785234
2011-11-16,54.666664,54.666664,52.950001,53.458332,49.656925,1701306
2011-11-17,53.458332,54.283333,52.500000,52.974998,49.207954,1220580
2011-11-18,52.516666,52.833332,51.541664,52.583332,48.844151,1117710
2011-11-21,52.491665,52.633331,50.916664,51.674999,48.000404,1542786
2011-11-22,52.000000,54.333332,51.083332,53.474998,49.672401,1910232
2011-11-23,53.358334,53.491665,50.000000,50.866665,47.249550,2182260
2011-11-24,51.000000,51.866665,49.766666,51.125000,47.489517,3007608
2011-11-25,51.150002,52.466667,50.333332,51.724998,48.046856,960336
2011-11-28,52.666664,53.099998,52.008331,52.966667,49.200222,524730
2011-11-29,53.058334,53.283333,52.299999,52.708332,48.960262,673950
2011-11-30,52.750000,53.650002,51.991665,53.108334,49.331814,1089300
2011-12-01,53.500000,54.658333,52.924999,53.241665,49.455666,694134
2011-12-02,53.625000,54.166664,52.983334,54.033333,50.191040,806892
2011-12-05,54.166664,54.775002,53.833332,54.400002,50.531631,852636
2011-12-07,54.666664,54.908333,53.883331,54.391666,50.523891,695334
2011-12-08,53.883331,54.391666,52.491665,53.275002,49.486626,624714
2011-12-09,53.283333,53.283333,52.091667,52.283333,48.565483,1081890
2011-12-12,52.833332,53.333332,51.166664,51.441666,47.783661,1203600
2011-12-13,51.658333,51.658333,50.000000,50.458332,46.870251,2342874
2011-12-14,50.466667,50.666664,48.200001,48.408333,44.966022,3195822
2011-12-15,48.299999,48.299999,46.166664,46.849998,43.518513,7444992
2011-12-16,46.858334,47.633331,42.708332,43.674999,40.569283,6638484
2011-12-19,44.000000,44.000000,40.016666,40.575001,37.689716,6828192
2011-12-20,41.325001,43.500000,40.075001,42.741665,39.702320,6182406
2011-12-21,43.341667,45.400002,42.741665,45.158333,41.947136,4365984
2011-12-22,45.158333,46.316666,44.083332,45.833332,42.574139,2593470
2011-12-23,45.833332,46.166664,44.700001,45.099998,41.892952,966576
2011-12-26,45.033333,45.599998,44.708332,45.075001,41.869732,716694
2011-12-27,44.991665,45.341667,43.575001,44.108334,40.971798,902040
2011-12-28,44.000000,44.974998,42.516666,44.424999,41.265949,2283096
2011-12-29,44.500000,45.216667,43.700001,44.608334,41.436249,2539074
2011-12-30,44.466667,46.099998,44.174999,45.641666,42.396103,1832790
2012-01-02,45.841667,46.575001,45.183334,45.674999,42.427059,1475736
2012-01-03,45.833332,46.825001,45.641666,46.599998,43.286282,1173606
2012-01-04,46.991665,47.349998,46.025002,46.599998,43.286282,1306176
2012-01-05,46.674999,47.075001,45.500000,45.674999,42.427059,854304
2012-01-06,45.500000,45.666664,44.016666,44.849998,41.660732,1198452
2012-01-07,null,null,null,null,null,null
2012-01-09,45.000000,46.166664,43.866665,45.616665,42.372875,1750434
2012-01-10,46.333332,46.750000,45.808334,46.341667,43.046322,1417062
2012-01-11,46.650002,47.166664,45.666664,46.183334,42.899250,1448790
2012-01-12,46.708332,46.708332,43.766666,44.041664,40.909870,2754810
2012-01-13,44.166664,44.750000,42.833332,44.516666,41.351097,4745916
2012-01-16,43.733334,44.500000,43.091667,43.458332,40.368019,4041318
2012-01-17,44.458332,44.466667,42.516666,42.950001,39.895840,5260284
2012-01-18,42.833332,43.958332,42.500000,43.125000,40.058384,5065152
2012-01-19,43.575001,46.000000,43.333332,45.858334,42.597363,8398620
2012-01-20,46.333332,46.341667,44.466667,45.116665,41.908436,11901834
2012-01-23,45.458332,45.783333,44.333332,44.591667,41.420765,4924092
2012-01-24,44.674999,46.000000,44.508331,45.799999,42.543171,4297284
2012-01-25,45.233334,45.833332,43.766666,44.258331,41.111134,8592198
2012-01-27,44.500000,45.216667,43.966667,44.141666,41.002762,4965084
2012-01-30,44.141666,44.383331,42.833332,42.983334,39.926796,2417790
2012-01-31,43.000000,44.291664,43.000000,44.166664,41.025982,2287968
2012-02-01,44.166664,44.950001,43.333332,44.283333,41.134357,5252700
2012-02-02,44.833332,45.000000,43.791664,44.316666,41.165318,3345684
2012-02-03,44.591667,46.666664,44.424999,46.508331,43.201145,10532886
2012-02-06,47.299999,48.216667,46.758331,47.224998,43.866840,8463114
2012-02-07,47.500000,47.750000,45.908333,46.191666,42.906994,4098876
2012-02-08,46.166664,47.500000,46.025002,46.566666,43.255325,4271298
2012-02-09,46.783333,48.241665,46.349998,47.791664,44.393208,5500770
2012-02-10,48.150002,48.833332,46.849998,47.641666,44.253880,6186672
2012-02-13,47.750000,48.783333,46.433334,48.450001,45.004738,4537104
2012-02-14,48.325001,49.166664,47.683334,48.641666,45.182766,4739592
2012-02-15,48.983334,49.433334,47.666664,48.966667,45.484665,6183984
2012-02-16,49.166664,49.791664,48.508331,49.466667,45.949108,6494574
2012-02-17,49.666664,50.216667,48.691666,49.591667,46.065220,5475600
2012-02-21,49.666664,50.000000,48.724998,49.000000,45.515621,3100632
2012-02-22,49.075001,49.391666,47.349998,47.633331,44.246136,3009798
2012-02-23,47.575001,47.575001,45.741665,46.058334,42.783138,4302672
2012-02-24,46.166664,47.916664,45.916664,47.416664,44.044880,3243132
2012-02-27,48.083332,48.083332,44.349998,44.875000,41.683952,2876214
2012-02-28,45.341667,46.416664,45.049999,45.924999,42.659286,1857000
2012-02-29,46.000000,46.625000,45.241665,45.916664,42.651543,2517798
2012-03-01,45.775002,46.500000,45.541664,45.849998,42.589619,1408290
2012-03-02,45.983334,47.500000,45.616665,47.049999,43.704288,3095832
2012-03-03,null,null,null,null,null,null
2012-03-05,47.133331,47.133331,45.866665,46.016666,42.744434,925980
2012-03-06,46.000000,46.625000,44.174999,44.325001,41.173061,2027316
2012-03-07,44.116665,44.666664,43.666664,44.308334,41.157581,1563120
2012-03-09,44.458332,45.008331,43.333332,44.708332,41.529133,2480970
2012-03-12,44.891666,45.483334,44.333332,44.591667,41.420765,1406976
2012-03-13,44.266666,44.266666,40.791664,41.791664,38.819866,37347648
2012-03-14,41.849998,42.474998,41.333332,41.500000,38.548943,9858450
2012-03-15,41.566666,41.566666,40.591667,40.775002,37.875500,7197018
2012-03-16,40.991665,41.325001,39.833332,40.066666,37.217533,4011096
2012-03-19,40.174999,40.833332,39.516666,39.908333,37.070454,5192910
2012-03-20,39.983334,40.333332,39.299999,39.758331,36.931129,2362104
2012-03-21,39.750000,40.950001,39.433334,40.549999,37.666500,5447298
2012-03-22,40.491665,41.141666,39.016666,39.283333,36.489902,5636040
2012-03-23,39.416664,39.741665,38.916664,39.366665,36.567307,2004846
2012-03-26,39.349998,39.500000,38.341667,38.566666,35.824200,2777688
2012-03-27,38.666664,39.500000,38.424999,39.025002,36.249950,2262540
2012-03-28,39.000000,39.808334,38.516666,38.958332,36.188019,2796150
2012-03-29,38.666664,39.283333,38.041664,38.316666,35.591980,4978284
2012-03-30,38.674999,40.083332,38.674999,39.833332,37.000797,5208060
2012-04-02,40.000000,40.500000,39.516666,40.066666,37.217533,2069304
2012-04-03,40.266666,40.983334,40.200001,40.541664,37.658756,3661422
2012-04-04,40.500000,40.666664,40.091667,40.333332,37.465237,1303098
2012-04-09,40.341667,41.233334,40.025002,40.483334,37.604572,3469596
2012-04-10,40.583332,40.808334,40.049999,40.191666,37.333649,1316010
2012-04-11,39.974998,40.316666,39.333332,39.433334,36.629242,1947804
2012-04-12,39.525002,40.116665,39.366665,39.883331,37.047245,1593486
2012-04-13,40.008331,40.316666,38.966667,39.125000,36.342831,2673312
2012-04-16,39.133331,39.858334,38.791664,39.516666,36.706646,1473576
2012-04-17,39.516666,39.716667,39.083332,39.641666,36.822758,851202
2012-04-18,39.783333,40.250000,39.349998,39.516666,36.706646,1805496
2012-04-19,39.666664,40.983334,39.516666,40.608334,37.720684,2665866
2012-04-20,40.833332,41.474998,40.000000,40.408333,37.534908,4612572
2012-04-23,40.666664,40.924999,39.083332,39.383331,36.582794,1618956
2012-04-24,39.333332,39.500000,38.183334,38.849998,36.087379,3308076
2012-04-25,40.666664,40.666664,38.333332,38.808334,36.048687,2050368
2012-04-26,38.666664,39.166664,37.525002,37.891666,35.197197,5811726
2012-04-27,38.016666,40.058334,37.516666,39.883331,37.047245,11988174
2012-04-30,39.983334,40.141666,39.075001,39.724998,36.900166,2126364
2012-05-02,39.766666,40.525002,39.391666,39.558334,36.745350,3255804
2012-05-03,39.508331,39.933334,39.358334,39.575001,36.760830,2558358
2012-05-04,39.783333,39.958332,37.166664,38.883331,36.118347,2544504
2012-05-07,38.891666,39.150002,37.700001,38.950001,36.180275,1501596
2012-05-08,38.833332,39.458332,38.333332,38.741665,35.986755,3690330
2012-05-09,38.666664,38.666664,37.849998,38.041664,35.336540,1692060
2012-05-10,38.075001,38.666664,37.916664,38.091667,35.382977,1656744
2012-05-11,38.224998,38.224998,36.691666,36.908333,34.283794,3048096
2012-05-14,36.833332,36.924999,35.500000,35.783333,33.238792,2747706
2012-05-15,35.750000,35.750000,34.933334,35.183334,32.681454,3916848
2012-05-16,35.000000,35.950001,34.691666,35.441666,32.921421,5413818
2012-05-17,35.833332,36.450001,35.783333,36.174999,33.602612,3719070
2012-05-18,35.833332,36.416664,35.633331,36.000000,33.440052,4569732
2012-05-21,36.000000,36.883331,35.333332,35.933334,33.378132,4572996
2012-05-22,36.083332,36.150002,35.500000,35.674999,33.138161,4983696
2012-05-23,35.349998,35.916664,35.224998,35.791664,33.246536,1930134
2012-05-24,35.983334,36.349998,35.608334,36.000000,33.440052,1769202
2012-05-25,35.833332,36.441666,35.708332,36.041664,33.478748,1069800
2012-05-28,35.841667,36.575001,35.825001,36.391666,33.803864,835914
2012-05-29,36.650002,37.974998,36.283333,36.924999,34.299271,4372770
2012-05-30,37.008331,37.416664,36.575001,36.683334,34.074791,1564020
2012-05-31,36.658333,37.191666,36.299999,36.758331,34.144459,1927842
2012-06-01,36.924999,37.141666,35.166664,35.458332,32.936901,2020026
2012-06-04,35.333332,35.924999,34.650002,35.375000,32.859497,2476986
2012-06-05,35.583332,36.333332,35.108334,35.474998,32.952381,2268324
2012-06-06,35.641666,36.500000,35.541664,36.291664,33.710976,1365714
2012-06-07,36.333332,36.825001,36.099998,36.358334,33.772903,913410
2012-06-08,36.358334,36.983334,35.916664,36.466667,33.873531,1983726
2012-06-11,36.491665,37.150002,36.166664,36.316666,33.734196,944646
2012-06-12,36.266666,36.650002,35.900002,36.474998,33.881275,685572
2012-06-13,36.783333,37.033333,36.250000,36.500000,33.904491,1088838
2012-06-14,36.466667,36.816666,36.000000,36.091667,33.525200,634620
2012-06-15,36.174999,37.000000,36.116665,36.474998,33.881275,1044876
2012-06-18,36.500000,36.841667,35.424999,35.858334,33.308460,1246590
2012-06-19,35.858334,36.266666,35.533333,36.141666,33.571644,2036124
2012-06-20,36.433334,36.474998,36.033333,36.291664,33.710976,1151106
2012-06-21,36.333332,37.583332,36.191666,37.408333,34.748238,4496562
2012-06-22,37.233334,38.900002,37.166664,38.741665,35.986755,7150554
2012-06-25,38.866665,39.358334,38.174999,38.408333,35.677128,4368288
2012-06-26,38.650002,38.716667,37.766666,38.508331,35.770012,1426980
2012-06-27,38.650002,39.066666,38.349998,38.424999,35.692608,1511358
2012-06-28,38.166664,39.333332,38.166664,39.016666,36.242203,5582340
2012-06-29,39.299999,39.891666,39.283333,39.616665,36.799538,2459652
2012-07-02,39.666664,39.974998,39.525002,39.674999,36.853725,1144542
2012-07-03,39.849998,40.625000,39.333332,40.066666,37.217533,1666482
2012-07-04,40.333332,41.250000,40.283333,40.633331,37.743900,3300828
2012-07-05,40.158333,40.299999,39.858334,40.049999,37.980995,1561542
2012-07-06,40.091667,40.150002,39.208332,39.849998,37.791321,1901682
2012-07-09,39.849998,39.983334,39.083332,39.708332,37.656975,1409346
2012-07-10,39.958332,40.500000,39.466667,40.183334,38.107437,1652286
2012-07-11,40.099998,40.583332,39.825001,40.333332,38.249683,1859886
2012-07-12,40.250000,40.816666,39.924999,40.633331,38.534184,2121306
2012-07-13,40.650002,41.116665,40.650002,40.833332,38.723862,1935936
2012-07-16,40.966667,41.116665,40.583332,40.891666,38.779179,1223670
2012-07-17,41.158333,42.308334,40.866665,41.325001,39.190132,3758898
2012-07-18,41.383331,41.775002,40.924999,41.599998,39.450916,2395224
2012-07-19,41.666664,41.900002,41.000000,41.166664,39.039967,795618
2012-07-20,41.166664,41.500000,40.674999,40.924999,38.810783,1206138
2012-07-23,40.833332,41.450001,40.366665,41.000000,38.881912,2897022
2012-07-24,41.166664,41.799999,40.708332,41.541664,39.395596,1546266
2012-07-25,41.483334,42.299999,41.183334,42.016666,39.846054,3531732
2012-07-26,42.500000,42.666664,39.366665,39.766666,37.712299,4477650
2012-07-27,40.200001,40.491665,38.599998,38.816666,36.811367,3074364
2012-07-30,38.916664,39.933334,38.408333,39.833332,37.775517,1439856
2012-07-31,39.991665,40.325001,39.516666,40.149998,38.075825,818886
2012-08-01,40.349998,40.799999,40.008331,40.325001,38.241787,1107600
2012-08-02,40.333332,40.641666,40.174999,40.358330,38.273396,424188
2012-08-03,40.316666,41.133331,39.583332,40.774998,38.668537,1491930
2012-08-06,39.158333,41.408333,39.158333,41.108330,38.984646,1056198
2012-08-07,41.333332,41.666664,41.266666,41.424999,39.284962,1660410
2012-08-08,41.408333,41.908333,40.916664,41.083332,38.960941,1364304
2012-08-09,41.008331,41.408333,40.291664,40.575001,38.478863,905214
2012-08-10,40.683334,40.833332,40.066666,40.475002,38.384041,531828
2012-08-13,40.000000,40.849998,39.541664,40.200001,38.123241,654180
2012-08-14,40.166664,40.625000,39.833332,40.141666,38.067921,521694
2012-08-16,40.158333,41.166664,40.150002,41.016666,38.897720,1005810
2012-08-17,41.333332,42.158333,41.166664,41.441666,39.300758,3132108
2012-08-21,40.633331,41.816666,40.633331,41.383331,39.245438,1535160
2012-08-22,41.333332,41.333332,40.833332,40.983330,38.866104,845778
2012-08-23,41.316666,42.583332,41.000000,41.733330,39.577354,4893906
2012-08-24,41.833332,42.058334,41.333332,41.858334,39.695904,1741650
2012-08-27,42.025002,42.208332,41.333332,41.591667,39.443012,1343490
2012-08-28,41.833332,41.833332,40.599998,41.000000,38.881912,3007884
2012-08-29,41.091667,41.358334,40.558334,40.966667,38.850307,1069716
2012-08-30,40.916664,41.816666,40.500000,41.391666,39.253345,1622178
2012-08-31,41.349998,43.974998,41.333332,43.774998,41.513546,10334280
2012-09-03,44.041664,44.783333,43.666664,44.325001,42.035141,6773028
2012-09-04,44.375000,44.833332,43.616665,44.733330,42.422382,3549042
2012-09-05,44.816666,44.816666,43.750000,44.049999,41.774342,1480986
2012-09-06,43.708332,44.625000,43.466667,44.041664,41.766441,1807824
2012-09-07,44.424999,45.625000,43.450001,45.200001,42.864937,3130680
2012-09-08,null,null,null,null,null,null
2012-09-10,45.916664,46.483334,45.341667,45.508331,43.157345,3244602
2012-09-11,45.508331,46.208332,45.183334,46.000000,43.623608,2013276
2012-09-12,45.233334,46.500000,45.233334,45.683334,43.323307,1406766
2012-09-13,45.674999,45.974998,44.208332,44.450001,42.153683,1885986
2012-09-14,45.174999,45.174999,44.433334,44.833332,42.517216,3623298
2012-09-17,45.000000,47.158333,44.016666,46.733330,44.319057,4019670
2012-09-18,43.775002,47.633331,43.775002,45.866669,43.497173,3359364
2012-09-20,45.333332,46.558334,45.058334,45.533337,43.181057,1515420
2012-09-21,45.541664,46.458332,45.333332,45.966663,43.591999,1832700
2012-09-24,46.000000,46.716667,45.291664,45.508331,43.157345,1447212
2012-09-25,45.633331,47.083332,45.341667,46.375000,43.979237,3287682
2012-09-26,45.666664,47.141666,45.666664,46.558334,44.153099,1689750
2012-09-27,46.666664,46.825001,45.666664,45.791664,43.426037,2886540
2012-09-28,45.983334,46.424999,45.508331,45.799999,43.433937,1483590
2012-10-01,46.316666,47.500000,46.016666,47.399998,44.951286,3849420
2012-10-03,47.674999,48.291664,47.500000,47.683334,45.219986,3720702
2012-10-04,47.658333,47.924999,46.641666,46.774998,44.358570,1321956
2012-10-05,47.333332,47.333332,45.258331,45.566666,43.212662,1604784
2012-10-08,45.500000,46.066666,44.724998,44.916664,42.596241,2085762
2012-10-09,44.833332,47.283333,44.833332,46.899998,44.477104,7854222
2012-10-10,47.000000,47.075001,45.200001,45.366669,43.022995,3043758
2012-10-11,43.549999,45.833332,43.549999,45.358330,43.015091,1585122
2012-10-12,45.833332,46.108334,45.008331,45.125000,42.793808,1930794
2012-10-15,45.166664,45.391666,44.500000,44.658337,42.351257,1570320
2012-10-16,44.950001,45.716667,44.666664,44.758331,42.446083,1581384
2012-10-17,45.116665,45.216667,44.008331,44.491669,42.193203,1489014
2012-10-18,44.775002,44.916664,44.333332,44.433334,42.137882,1627620
2012-10-19,44.775002,45.391666,44.391666,44.600002,42.295940,3096774
2012-10-22,44.666664,44.666664,43.741665,43.975002,41.703228,1488330
2012-10-23,44.333332,44.333332,43.666664,43.850002,41.584679,806808
2012-10-25,44.150002,44.150002,43.333332,43.475002,41.229053,1854156
2012-10-29,43.058334,44.166664,42.799999,43.799999,41.537266,1378566
2012-10-30,43.866665,44.299999,42.758331,43.200001,40.968258,2582898
2012-10-31,43.525002,44.616665,43.500000,44.250000,41.964016,5685042
2012-11-01,44.508331,46.400002,44.200001,46.225002,43.836994,4947900
2012-11-02,46.641666,46.650002,45.716667,46.016666,43.639420,2019360
2012-11-05,45.833332,46.825001,45.666664,46.183334,43.797470,2559894
2012-11-06,46.025002,47.891666,46.025002,47.475002,45.022415,3414066
2012-11-07,47.558334,48.666664,47.441666,48.083332,45.599316,3771684
2012-11-08,47.658333,50.708332,47.466667,50.108330,47.519707,9288870
2012-11-09,50.099998,50.583332,49.058334,49.200001,46.658295,3512220
2012-11-11,null,null,null,null,null,null
2012-11-12,49.466667,49.983334,48.750000,49.350002,46.800552,2056938
2012-11-15,49.000000,51.858334,48.883331,51.149998,48.507557,6814788
2012-11-16,51.683334,53.633331,47.616665,48.566666,46.057678,10537344
2012-11-19,48.841667,49.441666,46.716667,47.149998,44.714195,6910098
2012-11-20,47.775002,47.775002,45.991665,46.500000,44.097778,2639790
2012-11-21,45.775002,46.833332,45.349998,46.108334,43.726349,3608010
2012-11-22,46.391666,47.650002,46.375000,47.075001,44.643074,4584588
2012-11-23,47.000000,47.308334,45.858334,46.150002,43.765865,2301264
2012-11-26,46.191666,47.250000,46.116665,46.591663,44.184708,2047314
2012-11-27,46.974998,47.316666,46.766666,46.974998,44.548237,1398606
2012-11-29,47.075001,48.266666,46.983334,48.008331,45.528187,4399614
2012-11-30,48.183334,48.733334,47.575001,47.750000,45.283207,4251690
2012-12-03,47.666664,49.158333,47.583332,49.008331,46.476532,8026968
2012-12-04,49.333332,49.333332,48.208332,48.433334,45.931236,2938890
2012-12-05,48.599998,49.008331,47.599998,47.866669,45.393845,2607396
2012-12-06,48.266666,48.308334,47.000000,47.566666,45.109337,3172896
2012-12-07,47.591667,48.741665,47.383331,47.750000,45.283207,3549186
2012-12-10,48.049999,48.383331,47.508331,48.049999,45.567707,2209620
2012-12-11,48.166664,48.583332,47.041664,47.391666,44.943378,2060964
2012-12-12,47.508331,47.875000,47.075001,47.474998,45.022411,1299090
2012-12-13,47.516666,48.433334,47.041664,47.208332,44.769520,3099396
2012-12-14,47.483334,47.733334,47.133331,47.549999,45.093533,1203516
2012-12-17,47.641666,48.150002,47.325001,47.941666,45.464966,1343976
2012-12-18,48.158333,48.658333,47.250000,47.841667,45.370140,1291938
2012-12-19,47.991665,48.483334,47.666664,47.799999,45.330624,1943118
2012-12-20,47.841667,48.708332,47.716667,48.266666,45.773182,4148598
2012-12-21,48.333332,48.333332,46.216667,46.666664,44.255840,3253992
2012-12-24,47.000000,47.000000,46.016666,46.716667,44.303253,1668234
2012-12-26,46.516666,47.458332,46.333332,47.191666,44.753719,1194432
2012-12-27,47.333332,47.833332,46.858334,47.058334,44.627266,5419824
2012-12-28,47.325001,47.625000,46.799999,47.241665,44.801128,1225848
2012-12-31,47.358334,48.083332,46.983334,47.799999,45.330624,3059484
2013-01-01,48.000000,48.383331,47.691666,48.216667,45.725761,1882002
2013-01-02,48.424999,48.983334,48.016666,48.541664,46.033974,3687108
2013-01-03,48.983334,49.408333,48.366665,49.025002,46.492340,3638220
2013-01-04,49.033333,49.483334,48.316666,48.591667,46.081387,1776474
2013-01-07,48.833332,50.750000,48.666664,50.291664,47.693562,7780872
2013-01-08,50.633331,50.941666,48.933334,49.116665,46.579269,8887608
2013-01-09,49.400002,49.666664,48.333332,48.475002,45.970753,3261756
2013-01-10,48.566666,49.150002,47.691666,48.066666,45.583508,2445822
2013-01-11,48.191666,48.316666,46.916664,47.075001,44.643074,1840830
2013-01-14,47.174999,47.983334,46.500000,47.825001,45.354328,1707192
2013-01-15,47.825001,48.099998,47.333332,47.600002,45.140953,1379430
2013-01-16,47.666664,48.075001,46.599998,46.724998,44.311161,1966656
2013-01-17,46.833332,47.241665,46.700001,46.900002,44.477108,1077510
2013-01-18,47.000000,47.333332,46.674999,46.908333,44.485023,943632
2013-01-21,47.008331,47.416664,46.674999,46.775002,44.358574,1516770
2013-01-22,46.833332,47.650002,46.500000,46.741665,44.326954,2136876
2013-01-23,46.750000,47.325001,45.775002,46.291664,43.900204,1974522
2013-01-24,46.174999,46.299999,43.349998,43.875000,41.608395,3129180
2013-01-25,44.000000,44.966667,43.833332,44.591667,42.288033,3243156
2013-01-28,44.633331,46.400002,44.633331,45.816666,43.449749,3861090
2013-01-29,45.966667,46.983334,45.366665,46.608334,44.200520,3974298
2013-01-30,46.666664,47.391666,46.533333,47.208332,44.769520,2955096
2013-01-31,47.158333,47.391666,46.299999,46.599998,44.192612,3461370
2013-02-01,46.841667,47.266666,46.466667,46.849998,44.429699,4317426
2013-02-04,47.016666,47.108334,45.416664,45.633331,43.275883,2399682
2013-02-05,45.633331,47.283333,45.349998,46.974998,44.548237,6356520
2013-02-06,47.166664,48.208332,47.166664,47.566666,45.109337,2740830
2013-02-07,47.666664,48.166664,46.833332,47.491665,45.038216,4252278
2013-02-08,47.483334,48.491665,47.408333,47.575001,45.117245,3525006
2013-02-11,47.866665,47.966667,46.858334,47.291664,44.848545,1722834
2013-02-12,47.108334,47.608334,47.033333,47.366665,44.919678,1579440
2013-02-13,47.308334,48.116665,47.041664,47.408333,44.959187,1192110
2013-02-14,48.141666,49.183334,46.216667,46.841667,44.421799,6822444
2013-02-15,46.991665,47.141666,45.833332,46.808334,44.390182,2153238
2013-02-18,46.808334,47.516666,46.291664,46.883331,44.461308,1483728
2013-02-19,47.033333,48.333332,46.849998,48.116665,45.630924,1916208
2013-02-20,48.849998,48.849998,47.375000,47.483334,45.030315,2609370
2013-02-21,46.891666,47.491665,46.750000,46.958332,44.532429,978588
2013-02-22,46.833332,48.166664,46.708332,47.849998,45.378033,2016114
2013-02-25,48.241665,48.241665,47.016666,47.150002,44.714199,1113210
2013-02-26,46.333332,47.483334,46.333332,46.599998,44.192612,1976754
2013-02-27,46.650002,47.466667,45.666664,47.258331,44.816933,2162232
2013-02-28,47.333332,47.650002,44.933334,45.558334,43.204762,3063204
2013-03-01,45.666664,46.333332,45.283333,45.733334,43.370724,1933134
2013-03-04,45.950001,45.950001,44.174999,44.541664,42.240616,1357092
2013-03-05,44.500000,45.750000,44.033333,45.541664,43.188953,909600
2013-03-06,45.666664,46.458332,45.666664,45.941666,43.568287,990678
2013-03-07,45.858334,46.233334,45.183334,45.400002,43.054607,1383726
2013-03-08,45.650002,45.991665,45.058334,45.333332,42.991383,1481874
2013-03-11,45.508331,46.033333,45.333332,45.424999,43.078312,765102
2013-03-12,45.650002,46.799999,45.466667,46.408333,44.010845,1981242
2013-03-13,46.741665,47.041664,46.025002,46.525002,44.121490,2396808
2013-03-14,46.983334,46.983334,45.833332,46.125000,43.742149,1743570
2013-03-15,46.125000,46.633331,45.174999,45.316666,42.975578,1350822
2013-03-18,44.724998,45.833332,44.291664,45.525002,43.173157,1223256
2013-03-19,47.483334,47.483334,45.674999,46.366665,43.971336,2356590
2013-03-20,46.541664,46.616665,44.466667,45.241665,42.904453,1436622
2013-03-21,45.424999,46.333332,45.041664,45.983334,43.607800,1784934
2013-03-22,45.916664,46.916664,45.500000,46.008331,43.631508,2490516
2013-03-25,43.500000,46.833332,42.083332,45.616665,43.260078,3025128
2013-03-26,45.775002,46.099998,45.000000,45.141666,42.809612,2719584
2013-03-28,45.166664,46.166664,45.166664,45.608334,43.252174,4187454
2013-04-01,45.583332,48.083332,45.508331,47.774998,45.306904,2451924
2013-04-02,47.791664,48.333332,47.533333,48.266666,45.773182,1647750
2013-04-03,48.833332,48.900002,46.708332,46.875000,44.453411,2175804
2013-04-04,46.500000,47.633331,45.333332,45.666664,43.307491,3151986
2013-04-05,45.733334,47.000000,45.724998,46.774998,44.358570,2127576
2013-04-08,46.775002,47.500000,46.674999,46.908333,44.485023,1712970
2013-04-09,46.833332,47.566666,46.183334,46.591663,44.184708,1686474
2013-04-10,46.591667,47.483334,46.250000,47.200001,44.761612,2408040
2013-04-11,47.500000,49.333332,47.358334,48.974998,46.444916,3485928
2013-04-12,48.983334,49.500000,48.174999,48.341667,45.844307,2440410
2013-04-15,48.341667,49.666664,47.674999,47.816666,45.346424,3616164
2013-04-16,47.833332,48.416664,47.375000,47.733334,45.267395,2086440
2013-04-17,47.666664,48.916664,47.666664,48.174999,45.686249,2214606
2013-04-18,47.858334,48.558334,47.250000,47.649998,45.188370,2482194
2013-04-22,47.666664,48.666664,47.441666,48.325001,45.828499,3266790
2013-04-23,47.875000,48.358334,47.099998,47.583332,45.125149,1627944
2013-04-25,47.541664,48.450001,47.266666,48.241665,45.749470,2155944
2013-04-26,47.833332,47.974998,45.908333,46.474998,44.074062,5887902
2013-04-29,46.474998,47.458332,46.474998,47.316666,44.872257,1888884
2013-04-30,47.500000,48.291664,46.891666,47.883331,45.409641,2423994
2013-05-02,47.700001,48.250000,47.333332,47.508331,45.054020,1931286
2013-05-03,47.258331,48.316666,47.125000,48.008331,45.528187,1413630
2013-05-06,47.758331,48.491665,47.500000,47.875000,45.401749,1431228
2013-05-07,47.908333,48.658333,47.591667,47.724998,45.259491,1408782
2013-05-08,47.825001,48.150002,47.258331,47.483334,45.030315,1429686
2013-05-09,47.400002,47.916664,47.333332,47.441666,44.990795,1007124
2013-05-10,47.424999,47.750000,47.250000,47.441666,44.990795,728538
2013-05-13,47.358334,47.883331,46.666664,47.083332,44.650978,876600
2013-05-14,47.358334,47.650002,46.075001,46.674999,44.263741,2815662
2013-05-15,46.916664,47.716667,46.849998,47.533333,45.077732,1685310
2013-05-16,47.258331,48.416664,47.258331,48.066666,45.583508,1793094
2013-05-17,47.708332,48.333332,47.441666,47.666664,45.204174,596418
2013-05-20,47.183334,48.083332,46.858334,46.983330,44.556145,855558
2013-05-21,46.833332,47.433334,46.500000,47.099998,44.666782,1045746
2013-05-22,47.091667,47.316666,46.424999,46.558334,44.153099,727686
